actor_id,name_unified,year_birth,year_death
7240802,"Davidson, John, approximately 1549-1603.",1549,1603
49084539,"Davies, John, 1652-",1652,1716
66371302,"Davies, John, late school-master of Sandbach.",NA,NA
231904603,"Davies, Joseph.",NA,NA
8814941,"Davies, Myles, 1662-1716?.",1662,1720
54199841,"Davies, T.",1712,1785
70419772,"Davies, William, -1739,",NA,1739
49119920,"Davis, Benjamin, school-master.",1800,NA
68786630,"Davis, C.",1693,1755
47195625,"Davis, James, 1721-1785,",1721,1785
1045966,"Davis, L.",1717,1791
1546599,"Davis, William, 1663-1745,",1663,1745
306130943,"Davye, Thomas.",NA,NA
19897236,"Davys, Mary, 1674-1731.",1674,1731
63599288,"Dawks, J.",1661,1783
46618917,"Dawson, William, (Poet)",NA,NA
100328493,"Tooke, Benjamin",1642,1716
91664821,"De Coetlogon, Dennis, -1749.",NA,1749
50715982,"Foreest, Henry De",1712,1766
NV8215,"De La Fond, John Francis, active 1720-1725.",NA,NA
58938152,"De La Garde, Martin.",NA,NA
274126241,"De Laune, Thomas, -1685.",NA,1685
NV8227,"Deacon, B.",1699,1708
45729447,"Deane, William.",NA,NA
12676360,"Deering, Charles, 1695?-1749.",1695,1749
46318688,"Defoe, Daniel, 1661?-1731.",1661,1731
93597710,"Delamayne, Thomas, 1718-1773.",1718,1773
1333982,"Denis, Jean-Baptiste, 1676-",1676,NA
33438889,"Dennett, R.",NA,NA
100973436,"Dennis, John, 1657-1734.",1657,1734
60530737,"Dennis, Michael, 1715-1763,",1715,1763
NV8330,"Denton, Robert.",NA,NA
66751913,"Derodon, David, approximately 1600-1664.",1600,1664
37090620,"Desaguliers, J. T. (John Theophilus), 1683-1744.",1683,1744
76204129,"Dicey, William",1700,1756
55582009,"Dickins, John, active 1724-1736.",1724,1736
7277783,"Dickson, Christopher, -1749,",NA,1749
11311604,"Dobel, Daniel, 1700-1782.",1700,1782
36868574,"Dobson, Eliphal,",NA,NA
78742158,"Dobson, Eliphal, -1732,",NA,1732
NV8542,"[Dobson, Jane, active 1733-1734],",NA,NA
1475233,"Dod, H.",NA,NA
71283786,"Dodd, A.",1728,1757
45785847,"Dod, B.",1738,1765
38399060,"Dodd, J.",NA,NA
31019865,"Dodd, James, active 1727-1740.",1727,1740
47589,"Dodsley, R.",1703,1764
314332,"Dodsley, J.",1724,1797
289088311,"Doe, Charles.",1698,NA
75331651,"Don, James.",NA,NA
75336707,"Donaldson, A.",1750,1794
34043639,"Dormer, T.",1732,1739
315688828,"Douglas, Da.",NA,NA
16197107,"Douglas, John, approximately 1680-1743.",1680,1743
74191407,"Dover, Thomas, 1660-1742.",1660,1742
6485750,"Dowars, William, 1720-1795.",1720,1795
306079339,"Dowie, Thomas.",NA,NA
51926513,"Downing, J.",1670,1734
65378097,"Downes, Captain.",NA,NA
3950491,"Downes, Thomas, -1759.",NA,1759
39262887,"Downing, W.",1675,1738
67883986,"Doyle, William, 1705?-",1705,NA
46770352,"Drake, Francis, 1696-1771.",1696,1771
16293464,"Draper, John, 1702-1762,",1702,1762
19562833,"Dring, Thomas",1656,1695
1128020,"Drury, Robert, 1687-1734?",1687,1734
1438293,"Drury, Robert, active 1732-1735.",1782,1735
33463448,"Du-Bois, P. B.",NA,NA
307165995,"Dubourdieu, Jean, 1642?-1720.",1642,1720
49615013,"Duché, Jacob, 1738-1798.",1738,1798
3667653,"Duck, Stephen, 1705-1756.",1705,1756
200495944,"Duff, William, active 1721-1750.",1721,1750
244664040,"Dugud, William.",1710,1719
55628906,"Dulany, Daniel, 1685-1753.",1685,1753
65546896,"Dunbar, James, active 1736-1737.",1786,1737
71293060,"Duncan, James",1717,1754
NV8995,"[Duncan, William, active 1717-1760],",NA,NA
35901231,"Duncan, William, active 18th century.",1700,1750
2368305,"Duncan, William",NA,NA
58064674,"Dunoyer, Peter.",NA,NA
8850996,"Dunthorne, Richard, 1711-1775.",1711,1775
76555683,"Dunton, John, 1659-1733.",1659,1733
13739065,"Dutton, Anne, 1692-1765.",1692,1765
78782605,"Dyche, Thomas, -approximately 1733.",1695,1733
155859883,E. and C. Dilly,1739,1819
121045488,"E. and R. Nutt and R. Gosling,",NA,NA
NV35338,E. P.,NA,NA
56456132,"Earbery, Matthias, 1690-1740.",1690,1740
62796843,"Earl, John.",NA,NA
44408338,"Echard, Laurence, 1670?-1730.",1670,1730
NV9374,"Eddowes, J.",1724,1811
44146885,"Edgar, William, Inspector General of the Ports in North-Britain.",NA,NA
NV9383,"Edgecome, Nathaniel,",NA,NA
50757410,"Edlin, Thomas",1720,1739
13086266,"Edwards, George, 1694-1773.",1694,1773
50748061,"Edwards, John, -1725,",NA,1725
47815346,"Edwards, John, 1637-1716.",1637,1716
48288295,"Edwards, J.",1707,1777
23568737,"Edwards, Oswald.",NA,NA
33479987,"Elderton, Edward.",NA,NA
6415013,"Eldridge, Tho. (Thomas).",NA,NA
43362968,"Eliot, Benjamin, 1665-1741,",1665,1741
40900160,"Eliot, John, 1692-1771,",1692,1771
77838521,"Eliot, S.",1713,1745
26078228,"Ellis, Evan",1720,1722
24446075,"Ellis, William (Brewer)",1700,NA
77228291,"Ellis, William, approximately 1700-1758.",1700,1758
71247997,"Elmer, Richard.",NA,NA
235596300,"Elstobb, William, -approximately 1790.",NA,1790
26025839,"Elwall, Edward, 1676-1744.",1676,1744
233154708,"England, George.",NA,NA
72188132,"England, John, active 17th century-18th century.",1650,1651
24631271,"Ward, Edward, 1667-1731.",1667,1731
62374519,"Entick, John, 1703?-1773.",1703,1773
151203023,"Ephrata Cloister,",NA,NA
87673996,"Erasmus, Desiderius, -1536.",1469,1536
115901273,"Errington, Prideaux.",NA,NA
49138123,"Esdall, James",NA,1755
176184097,Euclid.,-323,-285
25396473,"Eutropius, active 4th century.",320,387
36766816,"Evans, Robert, of Marybone-Mews.",NA,NA
68822157,"Everingham, John",1689,1698
56495198,"Everingham, Robert",1680,1700
9440375,"Ewing, George, -1764,",NA,1764
45845144,"Ewing, Thomas",NA,1776
12221728,"Executrix of Thomas Newcomb,",NA,NA
10198411,"Exell, Joshua.",NA,NA
227713609,"Osborne, Thomas, -1767.",1689,1767
51527702,"Exshaw, Edward, -1748,",NA,1748
23671597,"Exshaw, J.",NA,1776
2325404,"Eyken, Sebastian Vander.",NA,NA
NV35477,"F., T.",NA,NA
295382906,"Fairbrother, Samuel",NA,1709
72813121,"Fairservice, James,",NA,NA
315656983,"[Farewell, George.]",1693,1750
NV10506,"Farley, Sam.",1696,1730
34418694,"Farley, S.",1753,1774
304992145,Farmer.,NA,NA
15119627,"Farmer, J. (John), active 18th century.",1700,NA
49178848,"Farrington, Richard, 1702-1772.",1702,1772
34511788,"Faulkner, George",1699,1775
NV10550,"[Fay, William, active 1735].",NA,NA
61545569,"Félibien, André, sieur des Avaux et de Javercy, 1619-1695.",1619,1695
61539997,"Fénelon, François de Salignac de La Mothe-, 1651-1715.",1651,1715
54501828,"Fenning, Daniel.",1714,1767
27271796,"Ferguson, James, 1710-1776.",1710,1776
26007628,"Festing, Michael Christian, 1705-1752.",1705,1752
79596336,"Feuillet, Raoul-Auger, 1659 or 1660-1710.",1659,1710
61140938,"Field, T.",1746,1794
61545697,"Fielding, Henry, 1707-1754.",1707,1754
12317897,"Fielding, Sarah, 1710-1768.",1710,1768
NV10714,"Finch, Richard, active 1739-1745.",NA,NA
237377837,"Finch, Robert Pool, 1724-1803.",1724,1803
16189746,"Flavell, Abraham.",NA,NA
13767880,"Fleet, John, 1734-1806,",1734,1806
11303120,"Fleet, Thomas, 1685-1758,",1685,1758
18678253,"Fleet, Thomas, 1732-1797,",1732,1797
16224934,"Fleet, Thomas, 1768-1827,",1768,1827
58143207,"Fleming, J.",NA,1766
80760506,"Flemyng, Malcolm, -1764.",1700,1764
66613219,"Fletcher, J.",1710,1795
78997426,"Fletcher,",1729,1758
7236402,"Fletcher, Nath. (Nathaniel).",NA,NA
76195164,"Fletcher, R.",NA,NA
46609451,"Fletcher, Stephen, 1680-1727,",1680,1727
22194502,"Flexney, W.",1731,1808
306130443,"Flint, George.",NA,NA
89604346,"Florus, Lucius Annaeus.",74,100
6389121,"Folsom, John W.",1758,1825
102322785,"Forbes, John",1593,1648
306130448,"Ford, Randolph.",NA,NA
7236544,"Ford, Richard, -1738,",1650,1738
72778395,Foreign physician.,NA,NA
53275175,"Forman, Charles, active 1728.",1728,1739
NV11378,Former Fellow.,NA,NA
235990548,"Forrest, Alexander, active 18th century.",1700,NA
76165095,"Forster, William, -1792.",NA,1792
31842678,"Fory, William.",NA,NA
50682594,"Foster, H.",1708,NA
44457651,"Foster, James, 1697-1753.",1697,1753
68981565,"Foulis, Robertus",1707,1776
61982841,"Fowle, Daniel, 1715-1787,",1715,1787
40833916,"Fowle, John, 1714-1764,",1714,1764
43297976,"Fowle, Robert Luist, 1743-1802,",1743,1802
16193147,"Fowler, John, active 17th century-18th century.",1650,1651
19565798,"Fox, J.",1662,1746
40842686,"Fox, Mr. (John), approximately 1686-",1686,NA
NV11474,"[Foxwell, Nathaniel]",NA,NA
22955946,"Francklin, Richard, -1765.",1722,1765
43371871,"Franklin, Ann, 1695?-1763,",1695,1763
56609913,"Franklin, Benjamin, 1706-1790,",1706,1790
58148218,"Franklin, James, 1732?-1762,",1732,1762
117448526,"Fraser, James, 1713-1754.",1713,1754
36763280,"Fraser, Peter, active 1729.",1729,NA
66834248,"Free, John, 1712?-",1711,1791
66314520,"Freeman, Isaac.",NA,NA
18695582,"Freeman, Philip",1712,1789
38331951,"Freke, William, 1662-1744.",1662,1744
49084853,"French, John (Mathematician)",NA,NA
10277127,"Frielinghuysen, Theodorus, 1723-approximately 1761.",1723,1761
NV12013,"Friend to their persons, but no lover of their principles.",NA,NA
161239924,"Fuller, J.",1740,1799
40796337,"Fuller, Sam.",NA,1736
43244389,"Fuller, William, 1670-1733.",1670,1733
76165339,"Fulthorp, Christopher.",NA,NA
92038099,"Funnidos, Rigdum.",NA,NA
NV12165,"G. C., A.M.",NA,NA
NV35628,G. P.,NA,NA
69276833,"Gailhard, J. (Jean)",NA,NA
26026336,"Gaine, Hugh, 1726 or 1727-1807,",1726,1807
37262706,"Gally, Henry, 1696-1769.",1696,1769
7240255,"Garbott, William.",NA,NA
38381098,"Gardiner, Mat. (Matthew)",1740,NA
135619987,"Gardiner, William, -1752.",1750,1752
34412780,"Gardner, T.",1726,1765
68801409,"Garencières, Theophilus, 1682 or 1683-1750.",1682,1750
31884194,"Garland, Halhed",NA,NA
61446580,"Garlick, James, active 1735.",1735,NA
39225790,"Garnier, James, -1763.",NA,1763
NV12336,"Garratt, W.",NA,NA
305029110,"Garrett, J.",NA,NA
43314763,"Gatton, Benjamin.",NA,NA
NV12366,"Gaunt, John, active 1701.",NA,NA
121806580,"Gautier, Joseph, 1714-1776.",1714,1776
120858363,"Gawthorn, Nathaniel.",1700,1730
2480890,"Gay, John, 1685-1732.",1685,1732
24449851,"Gee, J. (Joseph).",NA,NA
196150,"Geminiani, Francesco, 1687-1762.",1687,1762
52872226,"Gent, Thomas, 1693-1778.",1693,1778
45855983,Gentleman at Dantzick.,NA,NA
NV12546,Gentleman in Lincolnshire.,NA,NA
305000066,Gentleman in town.,NA,NA
232670326,"Gentleman late of Baliol College, Oxford.",NA,NA
304992147,Gentleman of Oxford.,NA,NA
305032000,Gentleman of the Inner-Temple.,NA,NA
315660394,Gentleman who was personally acquainted not only with the scenes of action but with many of the actors themselves.,NA,NA
NV12697,Gentleman Who Was Unlawfully Detain'd.,NA,NA
232573172,"Gerard, Mr.",NA,NA
39196133,"Gerrish, Samuel, -1741,",NA,1741
65538589,"Gerrish, Samuel, 1715-1751,",1715,1751
16298677,"Gerritsen, S.,",NA,NA
44346490,"Giannone, Pietro, 1676-1748.",1676,1748
2325869,"Gib, T.",NA,NA
18605116,"Gibbons, Thomas, 1720-1785.",1720,1785
102377186,"Gibbs, James, 1682-1754.",1682,1754
26914671,"Gibbs, Philip, active 1715-1740.",1696,1752
306385908,"Gifford, Robert, active 1689-1721,",1689,1721
47196170,"Gilbert, Benjamin, 1711-1780.",1711,1780
19529817,"Gilbert, Thomas, 1713-1766.",1713,1766
50128721,"Gildon, Charles, 1665-1724.",1665,1724
11409424,"Gillespie, George, 1683-1760.",1683,1760
NV12886,"Gilling, Isaac, approximately 1662-1725.",1662,1725
49098667,"Gilliver, Lawton,",NA,NA
26921946,"Gilman, Caleb.",NA,NA
51540016,"Gittins, Daniel, -1761.",NA,1761
9796826,"Gittins, John.",NA,NA
50645288,"Glas, John, 1695-1773.",1695,1773
73862750,"Glasse, Hannah, 1708-1770.",1708,1770
67885417,"Goadby, R.",1721,1778
14627875,"Goatley, John.",NA,NA
221101638,"Goddard, Mary, 1717-1752.",1717,1752
306131993,"Goddard, Thomas, -1751,",NA,1751
NV13122,"Goddard, Thomas",1695,1751
29391602,"Godfrey, Boyle, 1685 or 1686-1756.",1685,1756
24457784,"Godfrey, John, Capt.",NA,NA
31100107,"Godfrey, T. (Thomas), 1704-1749.",1704,1749
17081006,"Godwin, Edward, 1695-1764.",1695,1764
NV13148,"Goelet, Jacob,",NA,NA
60502272,"Good, John, active 1706-1733.",1706,1733
43534049,"Goodwin, James.",NA,NA
66518994,"Goodwin, T.",1675,1721
33529902,"Gookin, D.",1720,1752
39233990,"Goole, John.",NA,NA
61536758,"Gordon, Alexander, 1692?-1754?.",1692,1754
280870563,"Gordon, George, active 1719-1726.",1719,1726
66519019,"Gordon, Mr.",1690,1770
44152801,"Gordon, William, active 1750.",1750,NA
NV13316,"Gordon, William, active 18th century.",NA,NA
26922147,"Gore, Henry, -1733.",NA,1733
5720882,"Goślicki, Wawrzyniec, 1530-1607.",1530,1607
34314189,"Gosling, Robert, -1741,",NA,1741
47878577,"Gould, Robert, -1709?.",1660,1709
4816814,"Gowan, J.",1727,1733
2355342,"Gowan, Jonathan, -1756,",NA,1756
276520970,"Keith, George, 1639?-1716.",1639,1716
70214535,"Graham, Samuel,",NA,NA
71245530,"Grant, James, M.A.",NA,NA
56498452,"Grantham, J.",1650,1723
43894766,"Graves, J.",1681,1727
26139215,"Gray, Benjamin, -1751,",NA,1751
306107758,"Gray, Jeffery.",NA,NA
78633212,"Gray, William, (Bookbinder)",NA,NA
67910662,"Gray, W.",1799,NA
14628203,"Greated, Timothy.",NA,NA
38347954,"Green, Bartholomew, 1667-1732,",1666,1732
38451003,"Green, Bartholomew, 1699-1751,",1699,1751
305026191,"Green,",NA,NA
78633249,"Green, John, -1774.",1727,1774
60618259,"Green, John, 1731-1787,",1731,1787
19731174,"Green, Jonas",1712,1767
65542847,"Green, Nathaniel, 1710-1758,",1710,1758
94035033,"Green, T.",NA,NA
44241534,"Green, Thomas, active 1745.",1745,NA
NV14086,"[Green, Timothy, 1603-1763].,",1603,1763
33552242,"Green, Timothy, 1679-1757,",1679,1757
8938475,"Green, T.",1703,1763
4025857,"Green, Timothy, 1737-1796,",1737,1796
73712365,"Greene, Thomas, 1647 or 1648-1720.",1647,1720
1677149844993902960008,"Greenhill, Thomas, 1680-1740?.",1681,1740
14671663,"Gregory, J., active 1739.",1748,NA
72798292,"Grierson, George",1680,1753
4815474,"Griffin, B.",1671,1702
39273848,"Griffin, W.",1748,1803
43284670,"Griffith, Isaac.",NA,NA
31854785,"Griffith, John, 1668-",1668,NA
21982568,"Griffiths, George Edward, -1829,",NA,1829
27074708,"Griffiths, R.",1720,1803
41698147,"Grindley, John.",NA,NA
32005141,"Grotius, Hugo, 1583-1645.",1583,1645
88240494,"Grove, Joseph, -1764.",NA,1764
58936030,"Grundy, John, sen.",NA,1783
36818337,"Gunne, M.",NA,NA
7291567,"Gunne, R.",NA,1758
NV14276,"[Gussen, Johann Nicodemus],",1749,1753
68787722,"Gutheridge, James.",NA,NA
36970430,"Hitch, Charles, -1764,",1725,1764
51548076,"Guy, Thomas",1644,1725
49575165,"H. C. (Henry Cornwallis), 1654?-1710.",1654,1710
NV35740,H. G.,NA,NA
305233610,H. W. (Henry Waring).,NA,NA
16820019,"Haberkorn, J.",1749,1776
111198494,"Hadley, George, 1685-1768.",1685,1768
42273689,"Hainlin, Johann Jacob, 1588-1660.",1588,1660
41700880,"Hales, Charles, (Surgeon)",NA,NA
NV14425,"Hales, Thomas",1691,1696
29877952,"Halfpenny, William, -1755.",NA,1755
75310270,"Hall, D.",1714,1772
14675288,"Hall, Edmund,",NA,NA
61405283,"Hall, William, mariner.",NA,NA
24134298,"Halluin, Phil. d' (Philippe)",NA,NA
44159026,"Hamill, William.",NA,NA
18746663,"Hamilton, Gavin, 1703-1767,",1703,1767
41701044,"Hamilton, John, -1747.",1681,1747
76187377,"Hamilton, Thomas, 1698 or 1699-",1698,NA
14625374,"Hamilton, William, M.M.P.",NA,NA
305236995,"Hammond, Samuel.",NA,NA
58170011,"Hancock, Thomas, 1703-1764,",1703,1764
30689593,"Hancocke, John, -1728.",NA,1728
245886887,"Handley, Knightly.",1700,NA
8798321,"Hanna, John, active 18th century.",1700,NA
76176624,"Hansel, John George.",NA,NA
305005354,"Harding, Elizabeth.",NA,NA
60635941,"Harding, John",NA,1725
59141468,"Harding, Samuel, -1755.",1724,1755
36778067,"Hardy, Samuel, 1719 or 1720-1793.",1719,1793
26092685,"Hare, John, -1725,",1672,1725
NV14665,"Hare, Joseph, -1733,",NA,NA
29394262,"Hare, Thomas, -1762.",NA,1762
206144782979065031653,"Harper, Charles",1660,1713
2370148,"Harper, Samuel, active 1737.",1737,NA
78639471,"Harper, William (Chaplain)",1700,NA
71268062,"Harrington, Joseph, active 1714.",1714,NA
10278339,"Harris, Benjamin, -1716?,",1673,1716
225952301,"Harris, Joseph, 1704-1764.",1704,1764
60457422,"Harris, Joseph, approximately 1650-approximately 1715.",1650,1715
31857489,"Harris, Timothy, active 1715-1722.",1715,1722
66596468,"Harris, Walter, 1686-1761.",1686,1761
264951771,Harrison and Co,1772,1798
22529903,"Harrison, Amos.",NA,NA
43393556,"Harrison, Charles, -1745?,",NA,1745
68790989,"Harrison, Elizabeth, active 1724-1756.",1724,1756
2364747,"Harrison, John, active 1706-1724,",1706,1724
44200705,"Harrison, John, pastor of a church at Wethersfield.",NA,NA
31857518,"Harrison, T.",1683,1714
45855795,"Harry, David,",NA,NA
13731726,"Hart, J. (Joseph), 1712-1768.",1712,1768
75315017,"Hartley, John, active 1697-1709.",1697,1709
25032304,"Hartley, Thomas, 1708-1784.",1708,1784
121945981,Harvard College (1636-1780),1636,1780
77781027,"Haselden, Thomas, -1740.",NA,1740
17094595,"Hatzfeld, John Conrad Francis de.",1685,1751
51774140,"Hauksbee, Francis, 1666-1713.",1666,1713
66330142,"Hauxley, Edward.",NA,NA
56472057,"Haward, Samuel.",NA,NA
4008151,"Hawkes, Thomas.",NA,NA
49088930,"Hawkins, Isaac.",NA,NA
24460894,"Haydon, John, 1651 or 1652-",1651,NA
44321881,"Hayes, Charles, 1678-1760.",1678,1760
29586562,"Hayes, John",1633,1705
101035605,"Hayes, Richard (Accomptant and writing-master)",1719,NA
NV14924,"Hayes, W. (William), 1706-1777.",1706,1777
64111621,"Haym, Nicola Francesco.",1678,1729
12168358,"Haynes, James.",NA,NA
16221521,"Haynes, John (Wool factor)",NA,NA
78644888,"Haynes, John, approximately 1706-approximately 1770.",1706,1770
46607827,"Heany, James.",NA,NA
44159821,"Heard, W.",NA,NA
306070029,"Heard, William, -approximately 1776.",NA,1776
3894217,"Heath, Robert, -1779.",NA,1779
121294363,heirs and successors of Andrew Anderson,NA,NA
NV15017,"Helme, W.",NA,NA
32800169,"Helmont, Jean Baptiste van, 1577-1644.",1577,1644
63012301,"Henchman, Daniel, 1689-1761,",1689,1761
55519819,"Henderson, Andrew, active 1734-1775.",1731,1775
29964292,"Henderson, Jacob, approximately 1681-1751.",1681,1751
4791437,"Henderson, William, active 1717-1740.",1717,1740
32388597,"Hendley, William, 1691?-1724.",1691,1724
22346412,"Henry, David, 1710-1792.",1710,1792
7726958,"Henry, Robert, 1718-1790.",1718,1790
305130270,"Henson, John, 1706 or 1707-",1706,NA
269036155,"Heptinstall, J.",1671,1717
87614586,Herodian.,170,255
90694831,"Herringman, Henry",1628,1704
77734945,"Hervey, Thomas, 1699-1775.",1699,1775
222770681,"Hett, R.",1717,1766
NV15232,"Heurtin, W.,",NA,NA
7251943,"Hewgoe, Walter.",NA,NA
72927896,"Hewlett, Ebenezer, active 1738-1747.",1737,1747
312895676,"Hey, Mrs.",NA,NA
73739844,"Heyrick, Samuel",1655,1710
12168667,"Heywood, John, -1778.",NA,1778
24445482,"Hildebrand, Johannes, 1679-1765.",1679,1765
44159976,"Hildeyard, Francis, 1667 or 1668-",1667,NA
4939726,"Hill, Aaron, 1685-1750.",1685,1750
19534653,"Hill, James, 1676-1743.",1676,1743
68830875,"Hill, Oliver, 1630-",1630,NA
63869520,"Hill, Robert, 1673 or 1674-",1673,NA
75387277,"Hill, Samuel, 1648-1716.",1648,1716
39238090,"Hilliard, Samuel, 1676-1742.",1676,1742
255661736,"Hills, H.",1641,1713
14365616,"Hinde, Luke",1735,1767
41702167,"Hingeston, Henry.",NA,NA
232930042,"Hinton, Thomas,",1950,NA
NV15398,"Hinton, W.",1731,1739
61447115,"Hirst, William, 1700 or 1701-1760.",1700,1760
40931244,"Hitchin, Charles.",NA,NA
293821601,"Hitchin, Edward, active 1706-1710.",1756,1710
175145857877123020157,"Hoadly, Benjamin, 1676-1761.",1676,1761
29395179,"Hobbs, William, 1658-",1658,NA
NV15440,"[Hochteutsche Buchdruckerey],",NA,NA
56662373,"Hodges, J.",1718,1774
309834785,"Hodges, John, active 1708-1719,",1708,1719
78683735,"Hodgkin, Thomas",1654,1724
17088501,"Hodgkin, W. (William).",NA,NA
2821751,"Hodgson, James, 1672-1755.",1672,1755
7254913,"Hodshon, Read.",NA,NA
24465464,"Hoey, James, active 1728-1775,",1728,1775
22007688,"Hoey, James",NA,1781
233662826,"Hoffman, Francis, active 1706-1750.",1706,1750
28381158,"Holcombe, Henry, approximately 1693-approximately 1750.",1693,1750
44191311,"Holden, Joseph.",NA,NA
2332165,"Holdroyd, Israel.",1700,NA
64399852,"Holdsworth, E. (Edward), 1684-1746.",1684,1746
17567541,"Hole, Matthew, 1639 or 1640-1730.",1639,1730
2355303,"Harding, J.",1677,1689
192938785,"Holland, John, -1722.",1658,1722
78633352,"Holland, John, -1751.",NA,1751
47112138,"Holme, John,",NA,NA
26025873,"Holmes, John, 1703-1759.",1703,1759
51556242,"Holmes, William, active 1732-1739.",1732,1739
4796318,"Holt, John, active 18th century.",1700,NA
NV_BH_X06778093X,"Holt, S.",1670,1736
14634543,"Home, James, -1737.",NA,1737
NV15621,"Homebred, Mary.",NA,NA
25032294,"Honeyman, James, approximately 1675-1750.",1675,1750
113381832,"Hooke, Andrew, -1753.",NA,1753
17087371,"Hooke, J.",1676,1730
50691714,"Hooson, William.",NA,NA
100227522,Horace.,-65,-8
22495007,"Horler, Joseph, 1700 or 1701-",1700,NA
47134056,"Hornby, Charles, -1739.",NA,1739
234259495,"Hornyold, John Joseph, 1706-1778.",1706,1778
66333397,"Horsey, John, -1777?.",NA,1777
42187630,"Horsley, John, 1675-1732.",1675,1732
59465911,"Horsley, William, 1701?-1776?.",1701,1776
66333402,"Hoskins, James.",NA,NA
4022421,"Houstoun, James, approximately 1690-",1690,NA
